click,protected_attribute,senior,displayrandom,rank,user_id,impression_id,product_id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,num16,num17,num18,num19,num20,num21,num22,num23,num24,num25,num26,num27,num28,num29,num30,num31,num32,num33,num34,num35,num36,num37,num38,num39,num40,num41,num42,num43,num44,num45,num46,num47,num48,num49,num50
0,1,0,0,3,14848,114749,26718,8,8,666,65,25,455,75,528,160,1321,550,0,0,-0.10787601644309379,-0.18874255263627565,-0.1341959255229818,-0.49403383870946865,-0.43366046584054896,-0.4210396366770085,-0.04502711838048181,-0.5346600875451842,-0.5195463194115342,-0.5444777299954066,-0.1872992520018658,-0.29582022241074063,0.1298010591420704,-0.6540597047787919,-0.6590696136024528,-0.4579574329101019,-0.1951497579642065,-0.08973017883839439,-0.20586426923013293,0.6665724192813429,-0.10733490300851554,-0.3156478693562072,-0.29350084891572525,-0.31405214903129725,-0.18338589140388778,-0.3330330649874419,-0.5428009989604194,-0.104715712945549,-0.6866210273366198,-0.5236675518634917,-0.6770249363817328,-0.20400576471340273,-0.5771731202806132,-0.2643592267711209,-0.6336382329226871
0,1,1,0,1,18442,80974,38418,8,8,0,65,45,1243,2397,2879,846,0,0,0,0,-0.10787601644309379,-0.18874255263627565,-0.1341959255229818,-0.49403383870946865,-0.6724055074330274,-0.6331214444662319,-0.4449791568926003,-0.13568241885353566,-0.5195463194115342,-0.5444777299954066,-0.11898011997840008,-0.29582022241074063,-0.15323638624040647,-0.6540597047787919,-0.08539285891233002,-0.4579574329101019,0.4860064717534563,-0.06986691838177587,0.44826789515434073,0.6665724192813429,-0.08793150327859939,-0.3156478693562072,-0.29350084891572525,-0.31405214903129725,0.4790212418060853,-0.3330330649874419,-0.5428009989604194,-0.08547286296738171,0.7111227125442943,-0.13073716357827692,-0.12919900839175158,-0.1376358707327466,-0.5771731202806132,-0.2643592267711209,0.7657778972733048
0,1,0,0,1,10126,25650,24453,8,8,797,91,72,402,2356,98,1699,842,0,0,0,-0.10787601644309379,-0.03641585956478467,0.06464695521557888,-0.49403383870946865,-0.6724055074330274,-0.5527813999290297,-0.3177216900932899,-0.5959098101993615,-0.5195463194115342,-0.2517858095415808,-0.14205818476704168,-0.20859164077045902,-0.17500849742367394,-0.6540597047787919,-0.765832971004583,-0.08250544360934532,-0.21969592840448263,-0.22215191521585123,-0.22943659947822206,0.6665724192813429,-0.2366909012079567,-0.3156478693562072,-0.22995001227620385,-0.25590197831814415,-0.2072564187267697,-0.3330330649874419,-0.5428009989604194,-0.37090847097686314,-0.9375207446306707,-0.5236675518634917,-0.7619852891500508,0.11808191626236754,-0.30590074175564896,-0.2643592267711209,-0.9964498222327589
0,0,1,0,3,18930,139898,16977,7,7,195,92,50,0,2342,96,1894,48,74,751,219,-0.10787601644309379,-0.18874255263627565,-0.1341959255229818,-0.34976514520884877,-0.5928238269022013,-0.6156544092112236,-0.4267995187784131,-0.43257721645488884,2.647973491715787,1.2570332660200814,-0.33292892272851166,-0.29582022241074063,-0.34918538688981354,0.1264072227945663,-0.6056879349013876,-0.39665914894263143,-0.2948685753778283,-0.3876790856876723,-0.30162686086299506,0.6665724192813429,-0.39838589895725807,1.482583017656602,0.09765286258600017,0.04386060714418267,-0.28632754048381603,1.3625556289107477,2.39349516717694,-0.3933584626180583,-0.5360811969601892,-0.43661954855112023,-0.6260487247207419,-0.34548042225509323,1.0925011641009224,-0.2643592267711209,-0.47814755178979906
0,1,1,0,5,14168,94654,21595,7,8,450,73,92,1144,2519,1304,1208,673,0,0,0,-0.10787601644309379,-0.18874255263627565,-0.1341959255229818,-0.34976514520884877,-0.5928238269022013,1.3564163834401437,-0.4267995187784131,-0.5754932359813024,1.0642135861521262,1.2570332660200814,-0.33292892272851166,-0.29582022241074063,-0.34918538688981354,-0.5565013388321222,-0.748039078104228,-0.45029514741416804,-0.3056075249454491,-0.3876790856876723,-0.31193975534653406,0.6665724192813429,-0.39838589895725807,-0.015942721520738997,0.09765286258600017,0.04386060714418267,-0.2908032643568564,-0.05043494933774365,0.9253470841082604,-0.3933584626180583,-0.9375207446306707,-0.4946515507593679,-0.7280011480427235,-0.34548042225509323,1.0925011641009224,-0.2643592267711209,-0.892789368144167
0,0,0,0,1,6951,210166,5229,2,2,285,4,72,577,2297,461,1203,1383,1549,676,219,-0.10787601644309379,-0.17529200131622746,-0.12854995168800532,-0.49403383870946865,-0.6724055074330274,-0.6331214444662319,-0.4449791568926003,0.09936811789071637,-0.5195463194115342,-0.5444777299954066,-0.33292892272851166,-0.29582022241074063,1.1095460623891058,0.32152395468790584,-0.15986936240503383,2.568645337983752,-0.3071416605979664,0.22146090164862914,-0.31341302598703963,0.6665724192813429,0.1966516927601711,-0.3156478693562072,-0.29350084891572525,-0.31405214903129725,-0.2922951723145365,-0.3330330649874419,-0.5428009989604194,0.19675560337907183,-0.45481059686669123,0.32347878037232386,-0.2003194770280974,-0.34548042225509323,-0.5771731202806132,-0.2643592267711209,-0.42631732474550305
0,0,1,0,2,17463,168029,34528,8,8,171,66,46,1243,100,223,89,934,1334,676,219,-0.10787601644309379,-0.18874255263627565,-0.1341959255229818,-0.20549645170822892,2.2357080533646876,1.6272605555679165,0.2822063676748879,0.8098393799613998,-0.5195463194115342,0.3562777680123374,1.0031662430017783,0.23371390547030207,-0.21855271979020885,-0.3613846069387826,0.5626813153020499,-0.04419401612967628,0.19605483342769442,-0.19566756794035986,0.16981974409878775,0.6665724192813429,-0.21081970156806845,-0.3156478693562072,-0.09792399316486253,-0.1350957709435573,0.19705063780454268,-0.3330330649874419,-0.5428009989604194,-0.2073442461624412,1.481047988535108,0.5823861402243289,0.489671867921003,0.952494125593797,0.2576640219101545,-0.2643592267711209,1.5950615299820405
0,1,0,0,1,19393,141414,31445,8,8,207,5,20,1188,349,360,1208,673,0,0,0,-0.10787601644309379,-0.18874255263627565,-0.1341959255229818,-0.49403383870946865,3.5663505952107175,3.5670831809478845,0.8094158729863168,0.49599693533551886,-0.5195463194115342,0.3562777680123374,-0.2374935537477767,-0.027369956910830644,-0.2403248309734763,-0.5565013388321222,0.20360302794689908,0.08606483730119845,-0.19668389361672375,0.3273982907505946,-0.20733753987063852,-1.0261510218925483,0.30013649131972403,-0.3156478693562072,2.0534214200946272,1.8334243880215821,-0.1848777993615679,-0.3330330649874419,-0.5428009989604194,0.299384136595964,1.6959923824536034,-0.3912632401585444,0.1467742441578704,-0.25276795455160106,0.2576640219101545,-0.2643592267711209,1.8023824381592246
0,1,0,0,13,17364,14136,8121,0,6,939,75,21,566,1209,217,1699,934,1494,320,379,-0.10787601644309379,-0.18874255263627565,-0.1341959255229818,-0.34976514520884877,-0.43366046584054896,-0.5457862681911908,-0.4449791568926003,-0.4529937906729479,-0.5195463194115342,-0.5444777299954066,-0.33292892272851166,-0.29582022241074063,-0.34918538688981354,-0.6540597047787919,-0.6412757207020977,-0.37367229245482997,-0.3071416605979664,-0.3876790856876723,-0.31341302598703963,0.6665724192813429,-0.39838589895725807,-0.3156478693562072,-0.29350084891572525,-0.1350957709435573,-0.2922951723145365,-0.3330330649874419,-0.5428009989604194,-0.3933584626180583,-0.6364410838778095,-0.46563554965524406,-0.6600328658280691,-0.34548042225509323,0.2576640219101545,-0.2643592267711209,-0.581808005878391
0,0,0,0,29,27365,86652,40999,8,8,450,24,61,334,105,1401,2220,1394,0,676,219,-0.10787601644309379,-0.18874255263627565,-0.1341959255229818,-0.49403383870946865,-0.6724055074330274,-0.6331214444662319,-0.4449791568926003,0.3840857522674745,1.0642135861521262,-0.5444777299954066,2.5153734329687234,2.454346219752702,-0.3274132757065461,-0.6540597047787919,2.3277918300763574,-0.4579574329101019,-0.3056075249454491,-0.38436854227823586,-0.31193975534653406,0.6665724192813429,-0.39515199900227205,0.8831727219856655,-0.29350084891572525,-0.31405214903129725,-0.2908032643568564,0.7973593976113511,0.9253470841082604,-0.3901513209550304,-0.38554136658375854,0.07731965433875111,3.3448919632294842,2.4215559813623906,-0.5771731202806132,-0.2643592267711209,-0.32265687065691107
0,1,1,1,14,27365,164374,32806,8,8,109,4,16,0,75,109,1208,492,331,359,0,-0.10787601644309379,-0.14192249118367734,-0.13138834180792033,-0.49403383870946865,-0.6724055074330274,-0.6331214444662319,-0.4449791568926003,0.3212764301938624,1.0642135861521262,1.2472035929267429,6.012742021440672,11.98836450084088,-0.3274132757065461,-0.6540597047787919,0.033532953803728095,-0.4579574329101019,-0.281061354505173,-0.3678158252310537,-0.28836742509844493,0.6665724192813429,-0.3789824992273419,0.2837624263147292,0.2889611758502371,0.21891119126572212,-0.26693273703397447,0.23216316631195458,0.9253470841082604,-0.374115612639891,0.06607812454553326,0.7798359977377386,0.42887565548587403,5.819139872627776,1.0833908381444752,-0.2643592267711209,0.14381517274175287
0,0,1,0,9,20203,71812,7503,0,8,479,58,96,0,98,117,1849,2790,192,252,401,-0.10787601644309379,-0.18874255263627565,-0.1341959255229818,-0.49403383870946865,-0.6481515165564335,-0.6331214444662319,-0.4449791568926003,0.7823148132377944,-0.5195463194115342,-0.5444777299954066,-0.33292892272851166,-0.29582022241074063,-0.34918538688981354,-0.6540597047787919,0.4624621562888279,-0.4579574329101019,-0.3071416605979664,-0.3876790856876723,-0.31341302598703963,0.6665724192813429,-0.39838589895725807,-0.3156478693562072,-0.29350084891572525,-0.31405214903129725,-0.2922951723145365,-0.3330330649874419,-0.5428009989604194,-0.3933584626180583,-0.8218675906857658,1.049833918011764,0.39396875054709085,-0.34548042225509323,-0.5771731202806132,-0.2643592267711209,-0.789128914055575
0,0,0,0,7,19091,165587,18921,8,8,295,65,22,112,2416,908,0,0,0,0,0,-0.10787601644309379,-0.18874255263627565,-0.1341959255229818,-0.49403383870946865,-0.23921589307689703,-0.22417656096731056,-0.4267995187784131,-0.49950955226642585,5.3746801291278885,4.860055258051058,-0.33292892272851166,-0.29582022241074063,6.313080635190027,-0.6540597047787919,-0.340336507024843,-0.4579574329101019,-0.3025392536404146,4.750284285757653,-0.30899321406552294,0.6665724192813429,4.620626831181058,9.173017111114717,1.6622677085929016,1.4755116318461021,-0.28781944844149615,8.614023276482005,4.921156783526849,4.584125398401214,0.16903064187519196,-0.46563554965524406,-0.37265447258923323,-0.34548042225509323,4.431849732863992,1.279939468866117,0.24747562683034485
